"","customerID","gender","SeniorCitizen","Partner","Dependents"
"6292","2530-ENDWQ","female","0","yes","No"
"6293","2890-WFBHU","female","0","no","No"
"6294","0327-WFZSY","male","0","yes","Yes"
"6295","7977-HXJKU","male","0","no","Yes"
"6296","6615-ZGEDR","male","0","no","No"
"6297","7033-CLAMM","female","0","yes","Yes"
"6298","4023-RTIQM","female","1","yes","No"
"6299","0864-FVJNJ","female","0","yes","Yes"
"6300","7356-IWLFW","male","0","yes","Yes"
"6301","9541-PWTWO","female","0","no","No"
"6302","3967-VQOGC","female","0","yes","Yes"
"6303","7872-RDDLZ","female","1","no","No"
"6304","9250-WYPLL","female","0","no","No"
"6305","6308-CQRBU","female","0","yes","No"
"6306","2754-XBHTB","female","0","no","No"
"6307","1597-LHYNC","female","1","no","No"
"6308","0186-CAERR","male","0","no","No"
"6309","3043-SUDUA","female","0","no","No"
"6310","5442-BHQNG","female","0","no","No"
"6311","2169-RRLFW","female","0","yes","No"
"6312","5872-OEQNH","female","0","no","No"
"6313","3162-KKZXO","female","1","no","No"
"6314","7055-VKGDA","male","0","no","No"
"6315","0754-UKWQP","male","0","no","No"
"6316","8873-GLDMH","female","0","no","No"
"6317","5696-JVVQY","female","0","yes","Yes"
"6318","8946-BFWSG","male","0","yes","Yes"
"6319","7493-TPUWZ","male","0","no","No"
"6320","0547-HURJB","male","0","no","Yes"
"6321","8904-OPDCK","male","1","yes","No"
"6322","8845-LWKGE","female","0","yes","Yes"
"6323","1577-HKTFG","female","0","yes","No"
"6324","8752-STIVR","female","0","no","No"
"6325","0691-NIKRI","female","0","no","No"
"6326","5022-JNQEQ","female","0","yes","Yes"
"6327","4558-FANTW","female","0","yes","Yes"
"6328","3249-VHRIP","female","0","no","No"
"6329","3736-BLEPA","male","0","no","No"
"6330","4701-LKOZD","female","0","no","No"
"6331","6603-QWSPR","female","0","no","No"
"6332","9921-QFQUL","female","0","yes","No"
"6333","1929-ZCBHE","male","0","yes","Yes"
"6334","4378-MYPGO","male","0","yes","Yes"
"6335","8651-ENBZX","female","1","no","No"
"6336","4129-LYCOI","female","0","no","Yes"
"6337","7798-JVXYM","female","0","no","No"
"6338","8647-SDTWQ","male","0","yes","Yes"
"6339","2696-ECXKC","female","0","yes","Yes"
"6340","2081-KJSQF","male","0","no","No"
"6341","7623-TRNQN","male","0","no","Yes"
"6342","3323-CPBWR","male","0","no","No"
"6343","9330-IJWIO","female","0","no","No"
"6344","3384-CTMSF","male","0","yes","No"
"6345","0902-RFHOF","male","0","no","No"
"6346","9286-DOJGF","female","1","yes","No"
"6347","6048-QBXKL","female","1","no","No"
"6348","9661-MHUMO","male","1","yes","Yes"
"6349","7718-RXDGG","male","0","yes","No"
"6350","1025-FALIX","female","0","no","No"
"6351","3451-VAWLI","female","0","yes","Yes"
"6352","3407-QGWLG","male","0","no","Yes"
"6353","1842-EZJMK","male","0","yes","Yes"
"6354","2347-WKKAE","male","0","yes","No"
"6355","8735-DCXNF","male","0","yes","No"
"6356","3214-IYUUQ","female","0","yes","No"
"6357","1936-UAFEH","female","0","no","No"
"6358","3587-PMCOY","male","0","no","No"
"6359","8079-XRJRS","male","0","yes","No"
"6360","1027-LKKQQ","female","0","yes","Yes"
"6361","7148-XZPHA","male","0","yes","Yes"
"6362","8073-IJDCM","female","0","no","No"
"6363","5309-TAIKL","female","0","no","No"
"6364","6856-RAURS","female","0","no","No"
"6365","8778-LMWTJ","female","0","no","No"
"6366","9717-IOAAF","male","0","no","Yes"
"6367","8884-ADFVN","male","1","yes","No"
"6368","2845-KDHVX","female","0","yes","No"
"6369","0848-SOMKO","male","0","no","No"
"6370","2720-WGKHP","male","1","no","No"
"6371","6734-FQAJX","male","1","no","No"
"6372","2869-ADAWR","female","0","no","No"
"6373","1535-VTJOQ","female","0","no","No"
"6374","6368-TZZDT","male","0","yes","Yes"
"6375","0943-ZQPXH","male","0","yes","Yes"
"6376","1293-BSEUN","female","0","yes","Yes"
"6377","9894-EZEWG","female","0","no","No"
"6378","1302-TPUBN","male","0","no","No"
"6379","7851-FLGGQ","male","0","no","No"
"6380","0637-UBJRP","male","0","yes","Yes"
"6381","0940-OUQEC","male","0","no","No"
"6382","2378-VTKDH","male","1","yes","No"
"6383","0927-CNGRH","male","0","no","Yes"
"6384","8608-OZTLB","male","0","yes","Yes"
"6385","2335-GSODA","male","0","no","Yes"
"6386","1952-DVVSW","female","0","yes","No"
"6387","0702-PGIBZ","male","0","no","Yes"
"6388","6656-GULJQ","male","0","yes","Yes"
"6389","9853-JFZDU","female","0","yes","No"
"6390","1963-VAUKV","female","0","no","No"
"6391","3777-XROBG","female","0","yes","Yes"
"6392","6994-FGRHH","male","0","yes","Yes"
"6393","4000-VGMQP","male","0","yes","Yes"
"6394","3999-WRNGR","female","0","yes","Yes"
"6395","3466-RITXD","male","0","no","No"
"6396","2680-XKKNJ","female","0","no","No"
"6397","3058-HJCUY","male","0","yes","Yes"
"6398","2974-GGUXS","female","1","yes","No"
"6399","7994-XIRTR","male","1","no","No"
"6400","3259-FDWOY","male","0","yes","Yes"
"6401","2101-RANCD","female","0","no","No"
"6402","7921-BEPCI","female","0","no","No"
"6403","0807-ZABDG","female","0","no","Yes"
"6404","8510-TMWYB","female","0","yes","Yes"
"6405","3258-ZKPAI","male","0","yes","Yes"
"6406","1428-IEDPR","male","0","no","No"
"6407","5298-GSTLM","female","1","no","No"
"6408","4450-YOOHP","female","0","no","No"
"6409","6728-CZFEI","female","0","no","No"
"6410","5748-RNCJT","male","0","no","No"
"6411","3653-NCRDJ","male","0","yes","Yes"
"6412","6121-TNHBO","female","1","no","No"
"6413","5119-NZPTV","male","1","yes","No"
"6414","6519-ZHPXP","female","0","yes","Yes"
"6415","7739-LAXOG","female","0","yes","Yes"
"6416","3472-QPRCH","male","0","yes","Yes"
"6417","8224-UAXBZ","female","0","yes","No"
"6418","9610-WCESF","male","0","no","No"
"6419","9776-CLUJA","female","1","yes","No"
"6420","2486-WYVVE","male","0","yes","No"
"6421","3865-ZYKAD","male","1","yes","No"
"6422","1422-DGUBX","male","0","yes","No"
"6423","2999-AANRQ","female","0","no","No"
"6424","8668-KNZTI","male","0","no","No"
"6425","0480-KYJVA","female","0","yes","Yes"
"6426","6034-ZRYCV","female","0","yes","No"
"6427","9746-YKGXB","male","0","yes","Yes"
"6428","3926-YZVVX","female","0","no","No"
"6429","6000-UKLWI","male","0","no","No"
"6430","2079-FBMZK","female","0","no","No"
"6431","6332-FBZRI","male","0","yes","Yes"
"6432","2096-XOTMO","female","0","yes","Yes"
"6433","3266-FTKHB","male","0","no","No"
"6434","8221-EQDGL","male","0","yes","No"
"6435","2346-LOCWC","female","0","yes","Yes"
"6436","6608-QQLVK","male","0","no","No"
"6437","0298-XACET","male","0","yes","Yes"
"6438","7560-QJAVJ","female","0","no","No"
"6439","2995-YWTCD","female","0","yes","Yes"
"6440","3551-HUAZH","male","1","no","No"
"6441","9137-UIYPG","female","0","yes","Yes"
"6442","2809-ZMYOQ","female","0","no","No"
"6443","5084-OOVCJ","female","0","yes","Yes"
"6444","0254-WWRKD","female","0","yes","Yes"
"6445","7727-SHVZV","female","0","no","No"
"6446","6302-JGYRJ","male","0","no","Yes"
"6447","5339-PXDVH","male","0","no","No"
"6448","2205-LPVGL","male","1","yes","Yes"
"6449","8782-NUUOL","male","0","no","No"
"6450","3685-YLCMQ","male","0","no","No"
"6451","7601-WFVZV","male","0","no","No"
"6452","4609-KNNWG","female","0","yes","Yes"
"6453","4868-AADLV","male","1","yes","Yes"
"6454","9529-OFXHY","male","0","no","No"
"6455","8634-MPHTR","male","1","yes","No"
"6456","2669-QVCRG","female","0","no","No"
"6457","2478-EEWWM","male","0","yes","No"
"6458","9174-IHETN","female","0","no","Yes"
"6459","2233-TXSIU","male","0","yes","Yes"
"6460","9644-UMGQA","male","0","yes","Yes"
"6461","3256-EZDBI","male","1","yes","No"
"6462","8761-NSOBC","male","0","no","No"
"6463","0419-YAAPX","male","0","yes","No"
"6464","8413-VONUO","male","0","no","No"
"6465","0872-CASZJ","male","0","yes","No"
"6466","4726-DLWQN","male","1","no","No"
"6467","8164-OCKUJ","female","0","yes","Yes"
"6468","3094-JOJAI","male","0","no","No"
"6469","9494-MRNYX","male","0","no","No"
"6470","2599-CZABP","male","0","yes","No"
"6471","7945-PRBVF","male","0","no","No"
"6472","4544-RXFMG","male","0","yes","Yes"
"6473","0859-YGKFW","male","0","yes","Yes"
"6474","1150-FTQGN","female","0","yes","Yes"
"6475","9223-UCPVT","female","0","no","No"
"6476","7196-LIWRH","female","0","no","No"
"6477","5448-VWNAM","female","0","no","Yes"
"6478","1177-XZBJL","male","0","yes","Yes"
"6479","3518-FSTWG","male","1","yes","No"
"6480","9330-VOFSZ","female","0","yes","No"
"6481","4351-QLCSU","female","0","no","No"
"6482","0939-EREMR","female","0","no","Yes"
"6483","9389-ACWBI","female","0","yes","Yes"
"6484","5419-JPRRN","male","0","no","No"
"6485","3644-QXEHN","male","0","yes","Yes"
"6486","2911-IJORQ","male","0","no","No"
"6487","5921-NGYRH","male","0","yes","No"
"6488","2100-BDNSN","female","0","yes","No"
"6489","5998-DZLYR","female","0","yes","No"
"6490","0488-GSLFR","female","0","no","No"
"6491","9318-NKNFC","male","0","no","No"
"6492","3985-HOYPM","male","0","no","No"
"6493","9728-FTTVZ","female","0","no","No"
"6494","9548-LERKT","male","0","yes","No"
"6495","6576-FBXOJ","male","0","yes","No"
"6496","4310-KEDTB","female","0","no","Yes"
"6497","7254-IQWOZ","male","0","no","No"
"6498","2474-BRUCM","male","1","yes","No"
"6499","4062-HBMOS","male","0","no","No"
"6500","0742-NXBGR","female","0","no","No"
"6501","2676-ISHSF","male","0","no","No"
"6502","9236-NDUCW","female","0","no","No"
"6503","4753-PADAS","female","0","yes","No"
"6504","6103-QCKFX","female","0","yes","Yes"
"6505","7781-EWARA","male","0","yes","Yes"
"6506","6110-OHIHY","male","0","no","No"
"6507","7018-FPXHH","male","0","yes","Yes"
"6508","5889-LFOLL","female","0","no","No"
"6509","5708-EVONK","female","0","yes","Yes"
"6510","8708-XPXHZ","female","0","yes","Yes"
"6511","0616-ATFGB","male","1","yes","No"
"6512","0572-ZJKLT","female","0","yes","Yes"
"6513","5135-RDDQL","female","0","yes","Yes"
"6514","1353-LJWEM","male","0","no","No"
"6515","1794-SWWKL","male","0","yes","Yes"
"6516","6166-YIPFO","male","0","yes","No"
"6517","7016-BPGEU","female","0","no","No"
"6518","6876-ADESB","male","0","no","Yes"
"6519","9332-GYWLO","female","0","yes","Yes"
"6520","1963-SVUCV","male","0","no","No"
"6521","4184-VODJZ","male","0","yes","Yes"
"6522","0220-EBGCE","male","0","no","No"
"6523","1092-WPIVQ","female","0","yes","Yes"
"6524","7233-IOQNP","female","0","yes","No"
"6525","2834-JKOOW","female","0","no","No"
"6526","2754-VDLTR","male","0","no","Yes"
"6527","2400-FEQME","male","0","yes","Yes"
"6528","3190-XFANI","male","0","no","Yes"
"6529","7551-DACSP","male","0","yes","Yes"
"6530","4957-SREEC","male","0","yes","Yes"
"6531","7235-NXZCP","male","1","no","No"
"6532","0230-UBYPQ","male","1","yes","No"
"6533","4923-ADWXJ","female","0","no","No"
"6534","1763-KUAAW","female","1","no","No"
"6535","1104-TNLZA","male","1","yes","No"
"6536","5195-KPUNQ","female","1","no","No"
"6537","0520-FDVVT","male","0","no","No"
"6538","3439-GVUSX","male","0","no","No"
"6539","1444-VVSGW","male","0","yes","No"
"6540","5712-PTIWW","male","0","no","No"
"6541","5949-HGVJL","female","0","yes","No"
"6542","5203-XEHAX","female","0","no","No"
"6543","1635-HDGFT","female","0","no","Yes"
"6544","3315-TOTBP","male","0","no","No"
"6545","8050-XGRVL","female","0","yes","Yes"
"6546","6661-HBGWL","female","1","no","No"
"6547","1518-VOWAV","female","0","no","No"
"6548","9828-QHFBK","male","0","no","No"
"6549","3908-MKIMJ","male","1","yes","No"
"6550","5012-YSPJJ","male","0","yes","Yes"
"6551","5909-ECHUI","female","0","no","No"
"6552","1309-BXVOQ","male","0","yes","No"
"6553","6728-VOIFY","female","0","yes","No"
"6554","9317-WZPGV","female","1","no","No"
"6555","4891-NLUBA","female","0","yes","Yes"
"6556","2856-HYAPG","female","0","no","No"
"6557","8969-PRHFK","male","0","no","No"
"6558","0661-KQHNK","female","0","yes","Yes"
"6559","8709-KRDVL","female","0","no","No"
"6560","4488-PSYCG","male","0","no","No"
"6561","1427-VERSM","female","0","yes","No"
"6562","9801-NOSHQ","male","0","no","Yes"
"6563","6339-YPSAH","male","0","no","No"
"6564","3621-CEOVK","female","1","yes","No"
"6565","6906-ANDWJ","male","0","yes","Yes"
"6566","2159-TURXX","male","0","no","No"
"6567","1548-FEHVL","male","0","yes","No"
"6568","3795-CAWEX","male","0","yes","Yes"
"6569","6215-NQCPY","male","0","no","No"
"6570","5647-URDKA","male","0","yes","Yes"
"6571","2229-DPMBI","female","0","yes","Yes"
"6572","9626-WEQRM","female","0","no","No"
"6573","2188-SXWVT","female","0","no","No"
"6574","6258-PVZWJ","male","0","yes","No"
"6575","1094-BKOSX","female","0","yes","Yes"
"6576","6969-MVBAI","female","1","no","No"
"6577","2978-XXSOG","female","0","no","No"
"6578","2342-CKIAO","female","0","no","No"
"6579","6953-PBDIN","male","0","yes","No"
"6580","3898-BSJYF","female","0","no","Yes"
"6581","3938-YFPXD","male","0","no","No"
"6582","7696-AMHOD","female","0","yes","Yes"
"6583","2453-SAFNS","female","1","no","No"
"6584","9558-IHEZX","female","0","no","No"
"6585","9617-UDPEU","female","0","no","No"
"6586","6340-DACFT","female","0","yes","Yes"
"6587","4955-VCWBI","female","0","yes","Yes"
"6588","6813-GZQCG","female","0","yes","Yes"
"6589","7426-GSWPO","male","1","no","No"
"6590","3389-KTRXV","female","0","yes","Yes"
"6591","3118-UHVVQ","female","0","yes","No"
"6592","1031-IIDEO","female","0","no","No"
"6593","5832-XKAES","male","0","no","No"
"6594","3205-MXZRA","male","0","no","No"
"6595","4701-AHWMW","male","0","yes","No"
"6596","8317-BVKSO","male","0","no","No"
"6597","5702-KVQRD","male","0","yes","No"
"6598","0083-PIVIK","male","0","no","No"
"6599","9210-IAHGH","female","0","no","No"
"6600","6169-PGNCD","female","0","no","No"
"6601","0023-XUOPT","female","0","yes","No"
"6602","4592-IWTJI","female","0","yes","Yes"
"6603","4909-JOUPP","male","1","yes","No"
"6604","4657-FWVFY","female","0","yes","Yes"
"6605","2257-BOVXD","male","0","yes","No"
"6606","7729-JTEEC","male","0","yes","Yes"
"6607","7632-MNYOY","male","1","no","No"
"6608","6518-LGAOV","female","0","yes","No"
"6609","7242-QZLXF","male","0","no","Yes"
"6610","4576-CSAJH","male","0","no","No"
"6611","1000-AJSLD","male","0","no","No"
"6612","9696-RMYBA","male","0","no","No"
"6613","8690-UPCZI","male","0","yes","Yes"
"6614","1062-LHZOD","male","0","yes","Yes"
"6615","9770-LXDBK","female","0","no","No"
"6616","4086-WITJG","male","0","yes","Yes"
"6617","8344-WFMFH","male","0","no","Yes"
"6618","9600-NAXZN","male","0","no","No"
"6619","8822-KNBHV","female","0","no","No"
"6620","8404-FYDIB","male","0","no","No"
"6621","2791-SFVEW","female","0","no","No"
"6622","6457-USBER","male","0","no","No"
"6623","6762-NSODU","female","0","yes","Yes"
"6624","4662-EKDPQ","male","0","no","No"
"6625","9248-OJYKK","male","1","no","No"
"6626","9888-ZCUMM","male","0","yes","Yes"
"6627","3398-FSHON","female","1","no","No"
"6628","3319-DWOEP","male","1","yes","No"
"6629","1074-WVEVG","female","0","yes","No"
"6630","9979-RGMZT","female","0","no","No"
"6631","6437-UDQJM","female","1","yes","No"
"6632","1226-IENZN","male","1","no","No"
"6633","2108-GLPQB","male","0","yes","No"
"6634","9259-PACGQ","female","0","yes","No"
"6635","4415-IJZTP","female","0","no","No"
"6636","1465-VINDH","female","0","yes","Yes"
"6637","5474-LAMUQ","male","0","yes","No"
"6638","3468-DRVQJ","female","0","yes","Yes"
"6639","1122-YJBCS","male","0","yes","No"
"6640","4990-ALDGW","male","0","no","No"
"6641","4816-OKWNX","male","0","yes","Yes"
"6642","3315-IKYZQ","male","0","yes","Yes"
"6643","2810-FTLEM","female","0","no","No"
"6644","4747-LCAQL","male","0","no","No"
"6645","3411-WLRSQ","female","1","yes","No"
"6646","0898-XCGTF","male","0","yes","No"
"6647","8006-PYCSW","female","0","no","No"
"6648","8249-THVEC","male","0","yes","Yes"
"6649","8722-PRFDV","female","0","yes","Yes"
"6650","2164-SOQXL","female","0","yes","Yes"
"6651","4020-KIUDI","male","0","yes","Yes"
"6652","5850-BDWCY","female","0","no","No"
"6653","2038-YSEZE","female","0","no","No"
"6654","0827-ITJPH","male","0","no","No"
"6655","8799-OXZMD","female","0","no","No"
"6656","1925-TIBLE","female","0","yes","No"
"6657","1705-GUHPV","female","0","no","No"
"6658","4779-ZGICK","male","0","yes","Yes"
"6659","0048-PIHNL","female","0","yes","No"
"6660","0818-OCPZO","male","1","no","No"
"6661","3967-KXAPS","male","0","yes","No"
"6662","1447-GIQMR","male","0","yes","No"
"6663","3704-IEAXF","female","0","yes","Yes"
"6664","6810-VCAEX","female","0","no","No"
"6665","0674-EYYZV","female","0","no","No"
"6666","4480-MBMLB","female","0","no","No"
"6667","1395-OFUWC","male","0","yes","Yes"
"6668","0822-QGCXA","female","1","yes","No"
"6669","0872-NXJYS","female","0","no","No"
"6670","2832-KJCRD","female","0","no","No"
"6671","3588-WSTTJ","female","1","no","No"
"6672","4075-WKNIU","female","0","yes","Yes"
"6673","5090-EMGTC","female","0","yes","No"
"6674","2346-CZYIL","male","0","no","No"
"6675","3798-EPWRR","female","1","no","No"
"6676","6258-NGCNG","male","0","no","No"
"6677","4186-ZBUEW","female","0","no","No"
"6678","5274-XHAKY","female","0","yes","Yes"
"6679","1442-BQPVU","female","0","no","No"
"6680","3978-YNKDD","male","0","no","Yes"
"6681","4940-KHCWD","female","0","yes","No"
"6682","9412-ARGBX","female","0","no","Yes"
"6683","1389-CXMLU","male","1","no","No"
"6684","9589-ABEPT","male","0","yes","No"
"6685","9388-ZEYVT","male","0","no","No"
"6686","0305-SQECB","female","0","no","Yes"
"6687","7605-SNLQG","female","0","yes","No"
"6688","4670-TABXH","male","0","yes","No"
"6689","5561-NWEVX","female","1","yes","No"
"6690","0064-SUDOG","female","0","yes","Yes"
"6691","8561-NMTBD","female","0","yes","Yes"
"6692","5161-XEUVX","male","0","yes","No"
"6693","8292-FRFZQ","female","0","no","No"
"6694","8591-NXRCV","female","0","no","No"
"6695","7895-VONWT","female","0","no","No"
"6696","4526-RMTLL","male","0","yes","Yes"
"6697","6253-GNHWH","female","0","yes","Yes"
"6698","4566-NECEV","male","0","no","No"
"6699","8080-POTJR","female","0","no","No"
"6700","6906-MPARY","male","0","no","No"
"6701","3662-FXJFO","female","0","no","No"
"6702","8107-RZLNV","male","0","yes","No"
"6703","0516-OOHAR","male","0","yes","Yes"
"6704","2027-CWDNU","male","0","yes","Yes"
"6705","2737-WFVYW","female","0","no","No"
"6706","9912-OMZDS","female","0","yes","Yes"
"6707","3733-ZEECP","male","0","yes","Yes"
"6708","7878-RTCZG","female","0","no","No"
"6709","2452-MRMZF","female","1","yes","No"
"6710","2272-QAGFO","female","1","no","No"
"6711","7103-IPXPJ","male","0","yes","No"
"6712","4342-HFXWS","female","0","yes","Yes"
"6713","3545-CNWRG","female","0","yes","Yes"
"6714","1785-BPHTP","male","0","yes","Yes"
